id,requirement_id,user_id,novelty,usefulness,clarity,created_at
2294,1618,816,1,3,3,"2016-03-03 17:59:41"
2295,1775,816,2,5,4,"2016-03-03 17:59:41"
2296,2381,816,2,5,5,"2016-03-03 17:59:41"
2297,2689,816,3,4,3,"2016-03-03 17:59:41"
2298,2919,816,4,4,5,"2016-03-03 17:59:41"
2299,3112,816,5,3,5,"2016-03-03 17:59:41"
2300,3236,816,3,5,4,"2016-03-03 17:59:41"
2301,553,815,3,2,2,"2016-03-03 17:59:51"
2302,716,815,4,1,4,"2016-03-03 17:59:51"
2303,740,815,3,3,3,"2016-03-03 17:59:51"
2304,810,815,4,2,3,"2016-03-03 17:59:51"
2305,1387,815,3,3,1,"2016-03-03 17:59:51"
2306,2256,815,3,4,4,"2016-03-03 17:59:51"
2307,2454,815,4,2,4,"2016-03-03 17:59:51"
2308,2577,815,3,4,3,"2016-03-03 17:59:51"
2309,2594,815,3,3,4,"2016-03-03 17:59:51"
2310,3242,815,4,3,4,"2016-03-03 17:59:51"
2311,316,815,5,3,3,"2016-03-03 18:00:29"
2312,717,815,3,4,2,"2016-03-03 18:00:29"
2313,964,815,1,3,2,"2016-03-03 18:00:29"
2314,1221,815,3,4,1,"2016-03-03 18:00:29"
2315,1292,815,3,4,4,"2016-03-03 18:00:29"
2316,2238,815,4,2,3,"2016-03-03 18:00:29"
2317,2588,815,2,2,4,"2016-03-03 18:00:29"
2318,2742,815,4,5,4,"2016-03-03 18:00:29"
2319,2946,815,4,4,4,"2016-03-03 18:00:29"
2321,258,817,4,3,4,"2016-03-03 18:00:45"
2322,487,817,5,5,5,"2016-03-03 18:00:45"
2323,748,817,4,4,4,"2016-03-03 18:00:45"
2324,1124,817,4,4,3,"2016-03-03 18:00:45"
2325,1439,817,5,5,5,"2016-03-03 18:00:45"
2326,2303,817,3,4,4,"2016-03-03 18:00:45"
2327,2451,817,3,3,4,"2016-03-03 18:00:45"
2328,2771,817,5,5,4,"2016-03-03 18:00:46"
2331,1160,809,3,5,4,"2016-03-03 18:01:11"
2332,1361,809,3,5,5,"2016-03-03 18:01:11"
2333,1455,809,4,5,5,"2016-03-03 18:01:11"
2334,1508,809,3,5,4,"2016-03-03 18:01:11"
2335,1619,809,2,5,5,"2016-03-03 18:01:11"
2336,2246,809,4,5,5,"2016-03-03 18:01:11"
2337,2275,809,3,5,4,"2016-03-03 18:01:12"
2338,2982,809,5,4,4,"2016-03-03 18:01:12"
2339,3080,809,3,5,4,"2016-03-03 18:01:12"
2341,45,808,2,4,4,"2016-03-03 18:01:44"
2342,270,808,5,2,3,"2016-03-03 18:01:44"
2343,455,808,4,5,5,"2016-03-03 18:01:44"
2344,462,808,4,3,2,"2016-03-03 18:01:44"
2345,836,808,5,2,2,"2016-03-03 18:01:44"
2346,935,808,3,5,5,"2016-03-03 18:01:44"
2347,1218,808,1,5,2,"2016-03-03 18:01:44"
2348,1740,808,4,4,3,"2016-03-03 18:01:44"
2349,2651,808,1,3,2,"2016-03-03 18:01:44"
2350,2738,808,1,1,1,"2016-03-03 18:01:44"
2351,666,817,5,5,5,"2016-03-03 18:01:51"
2352,1362,817,5,5,5,"2016-03-03 18:01:51"
2353,1561,817,3,3,3,"2016-03-03 18:01:51"
2354,1898,817,4,4,4,"2016-03-03 18:01:51"
2355,1943,817,5,5,5,"2016-03-03 18:01:51"
2356,2010,817,5,5,5,"2016-03-03 18:01:51"
2357,2564,817,4,5,4,"2016-03-03 18:01:51"
2358,2959,817,5,5,5,"2016-03-03 18:01:51"
2359,3201,817,4,4,4,"2016-03-03 18:01:51"
2361,268,812,5,3,5,"2016-03-03 18:02:08"
2362,347,812,5,5,5,"2016-03-03 18:02:08"
2363,579,812,5,5,5,"2016-03-03 18:02:08"
2364,796,812,5,5,5,"2016-03-03 18:02:08"
2365,1193,812,3,4,5,"2016-03-03 18:02:08"
2366,1291,812,1,5,5,"2016-03-03 18:02:08"
2367,1599,812,4,5,5,"2016-03-03 18:02:08"
2368,1918,812,5,2,5,"2016-03-03 18:02:08"
2369,2412,812,2,5,5,"2016-03-03 18:02:08"
2371,290,811,1,4,4,"2016-03-03 18:02:15"
2372,653,811,3,4,1,"2016-03-03 18:02:16"
2373,749,811,3,5,5,"2016-03-03 18:02:16"
2374,2094,811,5,5,5,"2016-03-03 18:02:16"
2375,2431,811,5,1,5,"2016-03-03 18:02:16"
2376,2565,811,5,1,5,"2016-03-03 18:02:16"
2377,2761,811,1,5,5,"2016-03-03 18:02:16"
2378,2899,811,3,5,5,"2016-03-03 18:02:16"
2379,3100,811,3,5,5,"2016-03-03 18:02:16"
2381,207,809,3,5,5,"2016-03-03 18:03:08"
2382,367,809,1,5,5,"2016-03-03 18:03:08"
2383,966,809,4,5,5,"2016-03-03 18:03:08"
2384,1295,809,4,5,5,"2016-03-03 18:03:08"
2385,1367,809,2,4,3,"2016-03-03 18:03:08"
2386,2144,809,1,5,4,"2016-03-03 18:03:08"
2387,2192,809,4,5,5,"2016-03-03 18:03:08"
2388,2357,809,3,5,4,"2016-03-03 18:03:09"
2389,3030,809,3,5,4,"2016-03-03 18:03:09"
2391,64,812,2,5,5,"2016-03-03 18:03:45"
2392,168,812,3,5,5,"2016-03-03 18:03:45"
2393,637,812,3,5,2,"2016-03-03 18:03:45"
2394,757,812,4,5,5,"2016-03-03 18:03:45"
2395,1324,812,1,5,4,"2016-03-03 18:03:45"
2396,1841,812,4,5,5,"2016-03-03 18:03:45"
2397,2598,812,5,5,5,"2016-03-03 18:03:46"
2398,2909,812,4,5,5,"2016-03-03 18:03:46"
2399,3235,812,3,5,5,"2016-03-03 18:03:46"
2401,124,811,1,5,5,"2016-03-03 18:04:10"
2402,154,811,1,1,5,"2016-03-03 18:04:10"
2403,190,811,1,5,5,"2016-03-03 18:04:10"
2404,692,811,2,5,5,"2016-03-03 18:04:10"
2405,1878,811,1,5,2,"2016-03-03 18:04:11"
2406,1884,811,1,5,5,"2016-03-03 18:04:11"
2407,2561,811,1,1,1,"2016-03-03 18:04:11"
2408,2897,811,1,1,5,"2016-03-03 18:04:11"
2409,3273,811,5,5,5,"2016-03-03 18:04:11"
2411,436,812,5,5,2,"2016-03-03 18:05:36"
2412,634,812,5,5,2,"2016-03-03 18:05:36"
2413,852,812,5,5,5,"2016-03-03 18:05:36"
2414,969,812,5,5,5,"2016-03-03 18:05:36"
2415,1213,812,2,5,5,"2016-03-03 18:05:36"
2416,1553,812,5,5,5,"2016-03-03 18:05:36"
2417,2037,812,5,5,5,"2016-03-03 18:05:36"
2418,2255,812,2,4,2,"2016-03-03 18:05:36"
2419,2740,812,5,5,5,"2016-03-03 18:05:36"
2421,225,811,1,3,5,"2016-03-03 18:06:09"
2422,250,811,1,5,5,"2016-03-03 18:06:09"
2423,1289,811,5,5,5,"2016-03-03 18:06:09"
2424,1521,811,2,2,5,"2016-03-03 18:06:09"
2425,1930,811,4,1,5,"2016-03-03 18:06:09"
2426,1946,811,1,5,5,"2016-03-03 18:06:09"
2427,2178,811,1,5,5,"2016-03-03 18:06:09"
2428,2460,811,1,4,5,"2016-03-03 18:06:09"
2429,2478,811,1,5,5,"2016-03-03 18:06:09"
2430,3154,811,1,3,1,"2016-03-03 18:06:10"
2431,437,818,2,4,4,"2016-03-03 18:07:23"
2432,853,818,2,5,5,"2016-03-03 18:07:23"
2433,924,818,3,4,4,"2016-03-03 18:07:23"
2434,2267,818,4,3,4,"2016-03-03 18:07:23"
2435,2327,818,2,4,4,"2016-03-03 18:07:23"
2436,2649,818,5,3,3,"2016-03-03 18:07:23"
2437,2745,818,3,4,4,"2016-03-03 18:07:23"
2438,2793,818,2,4,4,"2016-03-03 18:07:23"
2439,2898,818,2,4,5,"2016-03-03 18:07:23"
2440,3142,818,5,2,2,"2016-03-03 18:07:23"
2441,276,818,4,3,5,"2016-03-03 18:08:32"
2442,317,818,3,3,4,"2016-03-03 18:08:32"
2443,991,818,5,3,3,"2016-03-03 18:08:32"
2444,1105,818,5,3,4,"2016-03-03 18:08:32"
2445,1585,818,3,5,4,"2016-03-03 18:08:32"
2446,2020,818,5,3,1,"2016-03-03 18:08:32"
2447,2360,818,3,3,2,"2016-03-03 18:08:32"
2448,2466,818,5,3,4,"2016-03-03 18:08:32"
2449,2496,818,5,3,4,"2016-03-03 18:08:32"
2450,2579,818,5,4,4,"2016-03-03 18:08:32"
2451,676,818,2,5,5,"2016-03-03 18:10:11"
2452,1184,818,2,4,4,"2016-03-03 18:10:11"
2453,1379,818,2,4,4,"2016-03-03 18:10:11"
2454,1875,818,1,5,4,"2016-03-03 18:10:11"
2455,2028,818,3,5,4,"2016-03-03 18:10:11"
2456,2908,818,4,3,3,"2016-03-03 18:10:11"
2457,3012,818,2,5,5,"2016-03-03 18:10:11"
2461,43,819,1,4,5,"2016-03-03 18:10:23"
2462,307,819,2,5,4,"2016-03-03 18:10:23"
2463,543,819,3,5,5,"2016-03-03 18:10:23"
2464,580,819,2,4,5,"2016-03-03 18:10:23"
2465,880,819,3,3,1,"2016-03-03 18:10:23"
2466,1384,819,5,5,5,"2016-03-03 18:10:23"
2467,2220,819,3,3,3,"2016-03-03 18:10:23"
2468,2862,819,4,4,5,"2016-03-03 18:10:23"
2471,548,819,5,5,5,"2016-03-03 18:12:08"
2472,793,819,4,4,5,"2016-03-03 18:12:08"
2473,839,819,1,5,5,"2016-03-03 18:12:08"
2474,1275,819,4,4,5,"2016-03-03 18:12:08"
2475,1417,819,2,4,5,"2016-03-03 18:12:08"
2476,2138,819,4,4,5,"2016-03-03 18:12:09"
2477,2384,819,2,1,5,"2016-03-03 18:12:09"
2478,2524,819,5,4,5,"2016-03-03 18:12:09"
2479,2732,819,4,4,5,"2016-03-03 18:12:09"
2480,2955,819,4,4,5,"2016-03-03 18:12:09"
2481,353,819,1,5,5,"2016-03-03 18:13:56"
2482,504,819,4,4,5,"2016-03-03 18:13:56"
2483,2029,819,2,3,5,"2016-03-03 18:13:56"
2484,2116,819,3,3,5,"2016-03-03 18:13:56"
2485,2356,819,3,3,5,"2016-03-03 18:13:56"
2486,2427,819,4,4,5,"2016-03-03 18:13:56"
2487,2629,819,3,3,5,"2016-03-03 18:13:56"
2488,2641,819,1,4,5,"2016-03-03 18:13:56"
2489,3264,819,1,4,5,"2016-03-03 18:13:56"
2491,473,820,3,1,5,"2016-03-03 18:19:11"
2492,609,820,3,5,5,"2016-03-03 18:19:11"
2493,923,820,5,5,5,"2016-03-03 18:19:11"
2494,941,820,5,5,5,"2016-03-03 18:19:11"
2495,944,820,3,5,5,"2016-03-03 18:19:11"
2496,1048,820,3,1,3,"2016-03-03 18:19:11"
2497,1443,820,5,5,5,"2016-03-03 18:19:11"
2498,1637,820,5,5,5,"2016-03-03 18:19:11"
2499,2380,820,3,1,5,"2016-03-03 18:19:11"
2500,3136,820,3,3,5,"2016-03-03 18:19:11"
2501,90,821,4,5,4,"2016-03-03 18:22:28"
2502,148,821,5,4,4,"2016-03-03 18:22:28"
2503,151,821,4,5,4,"2016-03-03 18:22:28"
2504,228,821,4,4,4,"2016-03-03 18:22:28"
2505,1180,821,4,5,4,"2016-03-03 18:22:28"
2506,1456,821,4,4,4,"2016-03-03 18:22:28"
2507,1989,821,5,4,4,"2016-03-03 18:22:29"
2508,2084,821,4,4,4,"2016-03-03 18:22:29"
2511,1033,820,5,5,5,"2016-03-03 18:22:30"
2512,1046,820,5,5,5,"2016-03-03 18:22:30"
2513,1133,820,4,5,5,"2016-03-03 18:22:30"
2514,1210,820,3,4,5,"2016-03-03 18:22:30"
2515,1452,820,3,5,5,"2016-03-03 18:22:30"
2516,1939,820,5,5,5,"2016-03-03 18:22:30"
2517,2051,820,5,5,5,"2016-03-03 18:22:30"
2518,3095,820,4,5,5,"2016-03-03 18:22:30"
2521,433,821,4,4,4,"2016-03-03 18:23:22"
2522,434,821,4,4,4,"2016-03-03 18:23:22"
2523,1011,821,4,4,3,"2016-03-03 18:23:22"
2524,1183,821,4,4,4,"2016-03-03 18:23:22"
2525,1605,821,3,3,4,"2016-03-03 18:23:22"
2526,1737,821,4,4,4,"2016-03-03 18:23:23"
2527,1808,821,4,4,4,"2016-03-03 18:23:23"
2528,1972,821,4,4,4,"2016-03-03 18:23:23"
2529,2474,821,4,5,4,"2016-03-03 18:23:23"
2530,3213,821,4,5,5,"2016-03-03 18:23:23"
2531,128,821,4,4,4,"2016-03-03 18:24:21"
2532,470,821,4,4,4,"2016-03-03 18:24:21"
2533,561,821,4,4,4,"2016-03-03 18:24:21"
2534,921,821,4,4,4,"2016-03-03 18:24:21"
2535,1270,821,4,4,4,"2016-03-03 18:24:21"
2536,1497,821,4,4,4,"2016-03-03 18:24:21"
2537,2176,821,4,4,4,"2016-03-03 18:24:21"
2538,2517,821,4,4,4,"2016-03-03 18:24:21"
2539,2549,821,4,4,4,"2016-03-03 18:24:21"
2541,170,820,5,5,5,"2016-03-03 18:24:26"
2542,616,820,4,5,5,"2016-03-03 18:24:26"
2543,628,820,3,4,5,"2016-03-03 18:24:26"
2544,780,820,5,5,5,"2016-03-03 18:24:26"
2545,790,820,3,2,5,"2016-03-03 18:24:27"
2546,1187,820,5,5,5,"2016-03-03 18:24:27"
2547,1188,820,5,5,5,"2016-03-03 18:24:27"
2548,1693,820,5,5,5,"2016-03-03 18:24:27"
2549,2159,820,5,5,5,"2016-03-03 18:24:27"
2551,22,825,5,4,4,"2016-03-03 18:36:41"
2552,329,825,3,5,4,"2016-03-03 18:36:41"
2553,608,825,5,4,4,"2016-03-03 18:36:41"
2554,1467,825,5,3,3,"2016-03-03 18:36:41"
2555,1509,825,5,5,5,"2016-03-03 18:36:41"
2556,1975,825,4,4,3,"2016-03-03 18:36:41"
2557,2308,825,4,4,4,"2016-03-03 18:36:41"
2558,2911,825,2,3,3,"2016-03-03 18:36:41"
2559,3134,825,3,4,4,"2016-03-03 18:36:41"
2561,535,824,1,5,5,"2016-03-03 18:37:52"
2562,762,824,3,5,5,"2016-03-03 18:37:52"
2563,1429,824,3,5,4,"2016-03-03 18:37:52"
2564,1846,824,3,5,5,"2016-03-03 18:37:52"
2565,2409,824,2,4,5,"2016-03-03 18:37:52"
2566,2624,824,2,5,5,"2016-03-03 18:37:52"
2567,2684,824,4,4,5,"2016-03-03 18:37:52"
2568,2805,824,4,5,5,"2016-03-03 18:37:52"
2569,3261,824,3,4,4,"2016-03-03 18:37:52"
2571,265,825,5,3,4,"2016-03-03 18:38:51"
2572,372,825,5,2,3,"2016-03-03 18:38:51"
2573,824,825,5,2,3,"2016-03-03 18:38:51"
2574,1171,825,4,3,3,"2016-03-03 18:38:51"
2575,1479,825,3,4,3,"2016-03-03 18:38:51"
2576,1499,825,3,1,3,"2016-03-03 18:38:51"
2577,2394,825,4,2,4,"2016-03-03 18:38:51"
2578,2837,825,4,4,1,"2016-03-03 18:38:51"
2581,143,824,3,4,5,"2016-03-03 18:40:11"
2582,221,824,4,5,5,"2016-03-03 18:40:11"
2583,752,824,4,4,4,"2016-03-03 18:40:11"
2584,1986,824,4,4,4,"2016-03-03 18:40:11"
2585,2096,824,5,4,4,"2016-03-03 18:40:11"
2586,2358,824,5,4,5,"2016-03-03 18:40:11"
2587,2440,824,4,3,5,"2016-03-03 18:40:11"
2588,2948,824,5,4,5,"2016-03-03 18:40:11"
2589,3160,824,2,4,4,"2016-03-03 18:40:11"
2591,299,825,1,4,3,"2016-03-03 18:40:33"
2592,803,825,3,4,4,"2016-03-03 18:40:33"
2593,887,825,5,3,3,"2016-03-03 18:40:33"
2594,1551,825,3,4,4,"2016-03-03 18:40:33"
2595,1633,825,4,1,1,"2016-03-03 18:40:33"
2596,1866,825,3,4,4,"2016-03-03 18:40:33"
2597,2292,825,2,3,4,"2016-03-03 18:40:33"
2598,2611,825,4,3,3,"2016-03-03 18:40:33"
2599,3259,825,1,3,4,"2016-03-03 18:40:33"
2601,457,824,3,4,5,"2016-03-03 18:42:16"
2602,696,824,3,4,4,"2016-03-03 18:42:16"
2603,908,824,3,4,4,"2016-03-03 18:42:16"
2604,1148,824,5,5,4,"2016-03-03 18:42:16"
2605,1501,824,3,3,3,"2016-03-03 18:42:16"
2606,1952,824,5,5,5,"2016-03-03 18:42:16"
2607,2279,824,4,5,4,"2016-03-03 18:42:17"
2608,2705,824,4,4,4,"2016-03-03 18:42:17"
2609,2889,824,4,4,5,"2016-03-03 18:42:17"
2611,150,826,1,2,1,"2016-03-03 18:58:04"
2612,497,826,2,5,5,"2016-03-03 18:58:04"
2613,765,826,4,3,4,"2016-03-03 18:58:04"
2614,947,826,2,4,3,"2016-03-03 18:58:04"
2615,957,826,3,5,4,"2016-03-03 18:58:04"
2616,1112,826,1,5,5,"2016-03-03 18:58:04"
2617,2575,826,3,5,4,"2016-03-03 18:58:05"
2621,718,822,3,4,5,"2016-03-03 18:58:19"
2622,995,822,3,4,4,"2016-03-03 18:58:19"
2623,1323,822,2,3,5,"2016-03-03 18:58:19"
2624,1525,822,4,4,5,"2016-03-03 18:58:19"
2625,2095,822,4,4,5,"2016-03-03 18:58:19"
2626,2107,822,4,4,5,"2016-03-03 18:58:19"
2627,2391,822,3,5,5,"2016-03-03 18:58:19"
2628,2812,822,4,3,4,"2016-03-03 18:58:20"
2630,3207,822,3,2,1,"2016-03-03 18:58:20"
2631,48,822,4,4,4,"2016-03-03 19:00:18"
2632,173,822,3,2,3,"2016-03-03 19:00:18"
2633,1436,822,2,3,4,"2016-03-03 19:00:18"
2634,1573,822,3,4,4,"2016-03-03 19:00:18"
2635,1776,822,4,3,4,"2016-03-03 19:00:18"
2636,1909,822,4,4,5,"2016-03-03 19:00:18"
2637,2402,822,2,2,2,"2016-03-03 19:00:18"
2638,2849,822,2,3,4,"2016-03-03 19:00:19"
2641,248,822,4,2,4,"2016-03-03 19:02:04"
2642,705,822,2,3,3,"2016-03-03 19:02:04"
2643,1135,822,4,3,3,"2016-03-03 19:02:04"
2644,1195,822,2,3,4,"2016-03-03 19:02:04"
2645,1244,822,3,2,1,"2016-03-03 19:02:04"
2646,1375,822,3,3,4,"2016-03-03 19:02:04"
2647,1594,822,2,1,4,"2016-03-03 19:02:04"
2648,2341,822,4,4,4,"2016-03-03 19:02:04"
2649,2602,822,4,4,4,"2016-03-03 19:02:04"
2650,3156,822,2,3,3,"2016-03-03 19:02:04"
2651,1246,826,1,5,5,"2016-03-03 19:04:09"
2652,1356,826,2,5,5,"2016-03-03 19:04:09"
2653,1881,826,1,5,3,"2016-03-03 19:04:10"
2654,2026,826,3,4,4,"2016-03-03 19:04:10"
2655,2573,826,3,5,5,"2016-03-03 19:04:10"
2656,2737,826,3,2,5,"2016-03-03 19:04:10"
2657,2753,826,4,3,4,"2016-03-03 19:04:10"
2658,3205,826,3,4,2,"2016-03-03 19:04:10"
2659,3258,826,1,4,5,"2016-03-03 19:04:10"
2661,563,826,3,5,4,"2016-03-03 19:06:57"
2662,829,826,5,3,5,"2016-03-03 19:06:57"
2663,841,826,3,2,4,"2016-03-03 19:06:57"
2664,946,826,1,1,1,"2016-03-03 19:06:57"
2665,1204,826,4,5,4,"2016-03-03 19:06:57"
2666,1440,826,5,5,4,"2016-03-03 19:06:57"
2667,2163,826,5,5,4,"2016-03-03 19:06:57"
2668,2284,826,3,3,5,"2016-03-03 19:06:57"
2669,2741,826,5,5,4,"2016-03-03 19:06:57"
2670,3049,826,2,4,4,"2016-03-03 19:06:57"
2671,150,827,2,2,2,"2016-03-03 19:11:33"
2672,497,827,3,5,5,"2016-03-03 19:11:33"
2673,765,827,5,5,5,"2016-03-03 19:11:33"
2674,947,827,3,5,5,"2016-03-03 19:11:33"
2675,957,827,5,5,5,"2016-03-03 19:11:33"
2676,1112,827,4,5,5,"2016-03-03 19:11:33"
2677,2575,827,4,5,5,"2016-03-03 19:11:33"
2681,1246,827,3,5,5,"2016-03-03 19:14:03"
2682,1356,827,5,5,5,"2016-03-03 19:14:03"
2683,1881,827,3,5,5,"2016-03-03 19:14:03"
2684,2026,827,4,5,4,"2016-03-03 19:14:03"
2685,2573,827,4,5,5,"2016-03-03 19:14:03"
2686,2737,827,5,5,5,"2016-03-03 19:14:04"
2687,2753,827,5,5,5,"2016-03-03 19:14:04"
2688,3205,827,5,5,5,"2016-03-03 19:14:04"
2689,3258,827,4,5,5,"2016-03-03 19:14:04"
2691,31,829,5,5,5,"2016-03-03 19:15:00"
2692,513,829,5,5,5,"2016-03-03 19:15:00"
2693,2229,829,5,5,5,"2016-03-03 19:15:00"
2694,2545,829,5,4,5,"2016-03-03 19:15:00"
2695,2833,829,5,5,5,"2016-03-03 19:15:00"
2696,3034,829,5,4,3,"2016-03-03 19:15:00"
2697,3096,829,2,5,2,"2016-03-03 19:15:00"
2701,310,829,5,5,5,"2016-03-03 19:16:20"
2702,438,829,4,4,5,"2016-03-03 19:16:20"
2703,472,829,2,3,4,"2016-03-03 19:16:20"
2704,732,829,5,3,5,"2016-03-03 19:16:20"
2705,1505,829,3,3,5,"2016-03-03 19:16:20"
2706,2298,829,4,3,3,"2016-03-03 19:16:20"
2707,2420,829,5,5,5,"2016-03-03 19:16:20"
2708,2632,829,5,4,5,"2016-03-03 19:16:20"
2709,2830,829,5,4,4,"2016-03-03 19:16:20"
2711,130,829,3,4,3,"2016-03-03 19:17:09"
2712,585,829,3,3,4,"2016-03-03 19:17:09"
2713,699,829,5,5,4,"2016-03-03 19:17:09"
2714,735,829,1,4,4,"2016-03-03 19:17:09"
2715,798,829,3,3,4,"2016-03-03 19:17:09"
2716,2458,829,3,1,5,"2016-03-03 19:17:09"
2717,2504,829,2,3,3,"2016-03-03 19:17:09"
2718,2779,829,2,5,5,"2016-03-03 19:17:09"
2719,2917,829,4,4,3,"2016-03-03 19:17:09"
2721,563,827,5,5,5,"2016-03-03 19:19:24"
2722,829,827,5,5,5,"2016-03-03 19:19:24"
2723,841,827,5,4,4,"2016-03-03 19:19:24"
2724,946,827,5,3,3,"2016-03-03 19:19:24"
2725,1204,827,5,5,5,"2016-03-03 19:19:24"
2726,1440,827,5,5,5,"2016-03-03 19:19:24"
2727,2163,827,5,5,5,"2016-03-03 19:19:24"
2728,2284,827,5,5,5,"2016-03-03 19:19:24"
2729,2741,827,5,5,5,"2016-03-03 19:19:24"
2730,3049,827,5,5,5,"2016-03-03 19:19:24"
2731,452,830,4,4,5,"2016-03-03 19:32:56"
2732,864,830,5,5,5,"2016-03-03 19:32:56"
2733,1076,830,5,5,5,"2016-03-03 19:32:56"
2734,1433,830,3,3,4,"2016-03-03 19:32:56"
2735,1768,830,3,3,4,"2016-03-03 19:32:56"
2736,2331,830,2,2,2,"2016-03-03 19:32:56"
2737,2433,830,3,4,5,"2016-03-03 19:32:56"
2738,2688,830,5,5,5,"2016-03-03 19:32:56"
2739,2832,830,5,1,2,"2016-03-03 19:32:56"
2741,58,830,4,4,5,"2016-03-03 19:35:14"
2742,94,830,4,4,5,"2016-03-03 19:35:14"
2743,806,830,4,4,5,"2016-03-03 19:35:14"
2744,1074,830,5,5,5,"2016-03-03 19:35:14"
2745,1529,830,5,5,5,"2016-03-03 19:35:14"
2746,1655,830,5,5,5,"2016-03-03 19:35:14"
2747,2400,830,5,5,5,"2016-03-03 19:35:14"
2748,2665,830,5,5,5,"2016-03-03 19:35:14"
2751,123,830,5,5,5,"2016-03-03 19:37:12"
2752,931,830,4,5,5,"2016-03-03 19:37:12"
2753,1309,830,5,5,5,"2016-03-03 19:37:12"
2754,1998,830,5,5,5,"2016-03-03 19:37:12"
2755,2034,830,4,5,5,"2016-03-03 19:37:12"
2756,2465,830,5,5,5,"2016-03-03 19:37:12"
2757,2590,830,4,5,5,"2016-03-03 19:37:12"
2761,286,831,5,3,5,"2016-03-03 19:51:13"
2762,669,831,4,4,5,"2016-03-03 19:51:13"
2763,769,831,5,4,5,"2016-03-03 19:51:13"
2764,973,831,5,4,5,"2016-03-03 19:51:13"
2765,1031,831,5,3,5,"2016-03-03 19:51:13"
2766,1518,831,3,2,5,"2016-03-03 19:51:13"
2767,1613,831,3,3,3,"2016-03-03 19:51:13"
2768,2248,831,4,4,5,"2016-03-03 19:51:13"
2769,2457,831,4,4,5,"2016-03-03 19:51:13"
2770,2645,831,3,2,5,"2016-03-03 19:51:14"
2771,194,832,4,4,5,"2016-03-03 19:54:51"
2772,961,832,4,3,5,"2016-03-03 19:54:51"
2773,1269,832,4,4,5,"2016-03-03 19:54:51"
2774,1273,832,3,2,5,"2016-03-03 19:54:51"
2775,2019,832,2,3,5,"2016-03-03 19:54:51"
2776,2225,832,4,4,5,"2016-03-03 19:54:51"
2777,2370,832,3,3,3,"2016-03-03 19:54:51"
2778,2926,832,4,4,5,"2016-03-03 19:54:51"
2779,3062,832,5,5,5,"2016-03-03 19:54:52"
2780,3099,832,5,3,4,"2016-03-03 19:54:52"
2781,155,831,3,4,5,"2016-03-03 19:55:57"
2782,166,831,3,4,5,"2016-03-03 19:55:57"
2783,320,831,3,4,3,"2016-03-03 19:55:57"
2784,556,831,4,4,5,"2016-03-03 19:55:57"
2785,1004,831,3,3,5,"2016-03-03 19:55:57"
2786,1401,831,4,4,5,"2016-03-03 19:55:57"
2787,1493,831,4,4,5,"2016-03-03 19:55:57"
2788,1830,831,3,4,5,"2016-03-03 19:55:57"
2789,2216,831,4,4,5,"2016-03-03 19:55:57"
2791,629,832,3,2,5,"2016-03-03 19:57:41"
2792,704,832,3,4,4,"2016-03-03 19:57:41"
2793,1079,832,4,3,4,"2016-03-03 19:57:41"
2794,1169,832,4,4,4,"2016-03-03 19:57:41"
2795,1228,832,4,5,5,"2016-03-03 19:57:41"
2796,1792,832,5,4,5,"2016-03-03 19:57:41"
2797,2924,832,4,5,5,"2016-03-03 19:57:41"
2798,3071,832,3,4,5,"2016-03-03 19:57:41"
2801,828,831,3,4,5,"2016-03-03 19:59:08"
2802,849,831,4,4,5,"2016-03-03 19:59:08"
2803,1245,831,3,3,3,"2016-03-03 19:59:08"
2804,1489,831,4,4,5,"2016-03-03 19:59:08"
2805,1684,831,4,3,5,"2016-03-03 19:59:08"
2806,2268,831,4,4,5,"2016-03-03 19:59:08"
2807,2975,831,4,4,5,"2016-03-03 19:59:08"
2808,3144,831,5,3,5,"2016-03-03 19:59:08"
2811,75,832,4,4,5,"2016-03-03 19:59:53"
2812,956,832,4,3,5,"2016-03-03 19:59:53"
2813,1131,832,4,4,5,"2016-03-03 19:59:53"
2814,1880,832,5,4,5,"2016-03-03 19:59:53"
2815,1919,832,3,4,5,"2016-03-03 19:59:53"
2816,2015,832,3,5,5,"2016-03-03 19:59:53"
2817,2330,832,4,5,5,"2016-03-03 19:59:53"
2818,2666,832,3,4,5,"2016-03-03 19:59:53"
2819,3243,832,3,4,5,"2016-03-03 19:59:53"
2821,1272,833,5,4,3,"2016-03-03 20:12:46"
2822,1386,833,4,5,4,"2016-03-03 20:12:46"
2823,1516,833,4,4,5,"2016-03-03 20:12:46"
2824,1540,833,4,4,4,"2016-03-03 20:12:46"
2825,1904,833,4,3,4,"2016-03-03 20:12:46"
2826,2270,833,4,4,4,"2016-03-03 20:12:46"
2827,2491,833,5,5,5,"2016-03-03 20:12:46"
2828,2682,833,4,5,4,"2016-03-03 20:12:46"
2829,3210,833,4,4,4,"2016-03-03 20:12:46"
2831,84,833,5,3,4,"2016-03-03 20:13:30"
2832,306,833,4,2,3,"2016-03-03 20:13:30"
2833,454,833,3,3,4,"2016-03-03 20:13:30"
2834,876,833,5,3,4,"2016-03-03 20:13:30"
2835,1097,833,3,5,3,"2016-03-03 20:13:31"
2836,1191,833,2,3,3,"2016-03-03 20:13:31"
2837,1413,833,3,3,4,"2016-03-03 20:13:31"
2838,2117,833,3,3,4,"2016-03-03 20:13:31"
2839,2581,833,3,2,3,"2016-03-03 20:13:31"
